"age","sex","qimd","year","pop"
33,"1","1","2005",60502.4000000001
34,"1","1","2005",60502.3999999999
35,"1","1","2005",76877
36,"1","1","2005",76877
37,"1","1","2005",76877
38,"1","1","2005",76877
39,"1","1","2005",76877
40,"1","1","2005",82990
41,"1","1","2005",82990
42,"1","1","2005",82990
43,"1","1","2005",82990
44,"1","1","2005",82990
45,"1","1","2005",74570
46,"1","1","2005",74570
47,"1","1","2005",74570
48,"1","1","2005",74570
49,"1","1","2005",74570
50,"1","1","2005",67971.7999999998
51,"1","1","2005",67971.8000000003
52,"1","1","2005",67971.7999999998
53,"1","1","2005",67971.8000000003
54,"1","1","2005",67971.7999999998
55,"1","1","2005",74625.2000000002
56,"1","1","2005",74625.1999999997
57,"1","1","2005",74625.2000000002
58,"1","1","2005",74625.1999999997
59,"1","1","2005",74625.2000000002
60,"1","1","2005",57547.2000000002
61,"1","1","2005",57547.1999999997
62,"1","1","2005",57547.2000000002
63,"1","1","2005",57547.1999999997
64,"1","1","2005",57547.2000000002
65,"1","1","2005",46936.2000000002
66,"1","1","2005",46936.2000000002
67,"1","1","2005",46936.1999999993
68,"1","1","2005",46936.2000000002
69,"1","1","2005",46936.2000000002
70,"1","1","2005",39341
71,"1","1","2005",39341
72,"1","1","2005",39341
73,"1","1","2005",39341
74,"1","1","2005",39341
75,"1","1","2005",30330.5999999996
76,"1","1","2005",30330.6000000006
77,"1","1","2005",30330.5999999996
78,"1","1","2005",30330.6000000006
79,"1","1","2005",30330.5999999996
80,"1","1","2005",19845.4000000004
81,"1","1","2005",19845.3999999994
82,"1","1","2005",19845.4000000004
83,"1","1","2005",19845.3999999994
84,"1","1","2005",19845.4000000004
85,"1","1","2005",8542.79999999981
86,"1","1","2005",8542.79999999981
87,"1","1","2005",8542.80000000075
88,"1","1","2005",8542.79999999981
89,"1","1","2005",8542.79999999981
90,"1","1","2005",3774.79999999981
91,"1","1","2005",3774.79999999981
92,"1","1","2005",3774.80000000075
93,"1","1","2005",3774.79999999981
94,"1","1","2005",3774.79999999981
95,"1","1","2005",3774.79999999981
96,"1","1","2005",3774.79999999981
97,"1","1","2005",3774.80000000075
98,"1","1","2005",3774.79999999981
99,"1","1","2005",3774.79999999981
100,"1","1","2005",3774.84290300496
0,"1","2","2005",52702
1,"1","2","2005",52482.5
2,"1","2","2005",52482.5
3,"1","2","2005",52482.5
4,"1","2","2005",52482.5
5,"1","2","2005",58014.4
6,"1","2","2005",58014.4
7,"1","2","2005",58014.4
8,"1","2","2005",58014.4
9,"1","2","2005",58014.4
10,"1","2","2005",62814.2
11,"1","2","2005",62814.2000000001
12,"1","2","2005",62814.2
13,"1","2","2005",62814.2000000001
14,"1","2","2005",62814.2
15,"1","2","2005",62590.8
16,"1","2","2005",62590.7999999999
17,"1","2","2005",62590.7999999999
18,"1","2","2005",62590.8
19,"1","2","2005",62590.8
20,"1","2","2005",58651.6000000001
21,"1","2","2005",58651.5999999999
22,"1","2","2005",58651.6000000001
23,"1","2","2005",58651.5999999999
24,"1","2","2005",58651.6000000001
25,"1","2","2005",56109.6000000001
26,"1","2","2005",56109.5999999999
27,"1","2","2005",56109.6000000001
28,"1","2","2005",56109.5999999999
29,"1","2","2005",56109.6000000001
30,"1","2","2005",65605.3999999999
31,"1","2","2005",65605.4000000001
32,"1","2","2005",65605.3999999999
33,"1","2","2005",65605.3999999999
34,"1","2","2005",65605.4000000001
35,"1","2","2005",76867
36,"1","2","2005",76867
37,"1","2","2005",76867
38,"1","2","2005",76867
39,"1","2","2005",76867
40,"1","2","2005",79127.2000000002
41,"1","2","2005",79127.1999999997
42,"1","2","2005",79127.2000000002
43,"1","2","2005",79127.1999999997
44,"1","2","2005",79127.2000000002
45,"1","2","2005",71075.7999999998
46,"1","2","2005",71075.8000000003
47,"1","2","2005",71075.7999999998
48,"1","2","2005",71075.8000000003
49,"1","2","2005",71075.7999999998
50,"1","2","2005",65971
51,"1","2","2005",65971
52,"1","2","2005",65971
53,"1","2","2005",65971
54,"1","2","2005",65971
55,"1","2","2005",73775.7999999998
56,"1","2","2005",73775.8000000003
57,"1","2","2005",73775.7999999998
58,"1","2","2005",73775.8000000003
59,"1","2","2005",73775.7999999998
60,"1","2","2005",58605
61,"1","2","2005",58605
62,"1","2","2005",58605
63,"1","2","2005",58605
64,"1","2","2005",58605
65,"1","2","2005",48720.4000000004
66,"1","2","2005",48720.3999999994
67,"1","2","2005",48720.4000000004
68,"1","2","2005",48720.3999999994
69,"1","2","2005",48720.4000000004
70,"1","2","2005",40365.7999999998
71,"1","2","2005",40365.7999999998
72,"1","2","2005",40365.8000000007
73,"1","2","2005",40365.7999999998
74,"1","2","2005",40365.7999999998
75,"1","2","2005",31202.7999999998
76,"1","2","2005",31202.7999999998
77,"1","2","2005",31202.8000000007
78,"1","2","2005",31202.7999999998
79,"1","2","2005",31202.7999999998
80,"1","2","2005",20856.2000000002
81,"1","2","2005",20856.2000000002
82,"1","2","2005",20856.1999999993
83,"1","2","2005",20856.2000000002
84,"1","2","2005",20856.2000000002
85,"1","2","2005",9187
86,"1","2","2005",9187
87,"1","2","2005",9187
88,"1","2","2005",9187
89,"1","2","2005",9187
90,"1","2","2005",4034
91,"1","2","2005",4034
92,"1","2","2005",4034
93,"1","2","2005",4034
94,"1","2","2005",4034
95,"1","2","2005",4034
96,"1","2","2005",4034
97,"1","2","2005",4034
98,"1","2","2005",4034
99,"1","2","2005",4034
100,"1","2","2005",4034.04637406953
0,"1","3","2005",57081
1,"1","3","2005",53626.25
2,"1","3","2005",53626.25
3,"1","3","2005",53626.25
4,"1","3","2005",53626.25
5,"1","3","2005",57123.2
6,"1","3","2005",57123.2
7,"1","3","2005",57123.2
8,"1","3","2005",57123.2
9,"1","3","2005",57123.2
10,"1","3","2005",61638
11,"1","3","2005",61638
12,"1","3","2005",61638
13,"1","3","2005",61638
14,"1","3","2005",61638
15,"1","3","2005",62463.2
16,"1","3","2005",62463.2000000001
17,"1","3","2005",62463.2000000001
18,"1","3","2005",62463.2
19,"1","3","2005",62463.2
20,"1","3","2005",66700.8
21,"1","3","2005",66700.8
22,"1","3","2005",66700.7999999998
23,"1","3","2005",66700.8
24,"1","3","2005",66700.8
25,"1","3","2005",66099.2
26,"1","3","2005",66099.2
27,"1","3","2005",66099.2000000002
28,"1","3","2005",66099.2
29,"1","3","2005",66099.2
30,"1","3","2005",72478
31,"1","3","2005",72478
32,"1","3","2005",72478
33,"1","3","2005",72478
34,"1","3","2005",72478
35,"1","3","2005",78451
36,"1","3","2005",78451
37,"1","3","2005",78451
38,"1","3","2005",78451
39,"1","3","2005",78451
40,"1","3","2005",76645.7999999998
41,"1","3","2005",76645.8000000003
42,"1","3","2005",76645.7999999998
43,"1","3","2005",76645.8000000003
44,"1","3","2005",76645.7999999998
45,"1","3","2005",67239
46,"1","3","2005",67239
47,"1","3","2005",67239
48,"1","3","2005",67239
49,"1","3","2005",67239
50,"1","3","2005",61545.6000000001
51,"1","3","2005",61545.6000000001
52,"1","3","2005",61545.5999999996
53,"1","3","2005",61545.6000000001
54,"1","3","2005",61545.6000000001
55,"1","3","2005",67167.7999999998
56,"1","3","2005",67167.8000000003
57,"1","3","2005",67167.7999999998
58,"1","3","2005",67167.8000000003
59,"1","3","2005",67167.7999999998
60,"1","3","2005",53594.2000000002
61,"1","3","2005",53594.1999999997
62,"1","3","2005",53594.2000000002
63,"1","3","2005",53594.1999999997
64,"1","3","2005",53594.2000000002
65,"1","3","2005",45543.2000000002
66,"1","3","2005",45543.2000000002
67,"1","3","2005",45543.1999999993
68,"1","3","2005",45543.2000000002
69,"1","3","2005",45543.2000000002
70,"1","3","2005",38062
71,"1","3","2005",38062
72,"1","3","2005",38062
73,"1","3","2005",38062
74,"1","3","2005",38062
75,"1","3","2005",29789.4000000004
76,"1","3","2005",29789.3999999994
77,"1","3","2005",29789.4000000004
78,"1","3","2005",29789.3999999994
79,"1","3","2005",29789.4000000004
80,"1","3","2005",20273.2000000002
81,"1","3","2005",20273.2000000002
82,"1","3","2005",20273.1999999993
83,"1","3","2005",20273.2000000002
84,"1","3","2005",20273.2000000002
85,"1","3","2005",9172.20000000019
86,"1","3","2005",9172.20000000019
87,"1","3","2005",9172.19999999925
88,"1","3","2005",9172.20000000019
89,"1","3","2005",9172.20000000019
90,"1","3","2005",3902.40000000037
91,"1","3","2005",3902.39999999944
92,"1","3","2005",3902.40000000037
93,"1","3","2005",3902.39999999944
94,"1","3","2005",3902.40000000037
95,"1","3","2005",3902.40000000037
96,"1","3","2005",3902.39999999944
97,"1","3","2005",3902.40000000037
98,"1","3","2005",3902.39999999944
99,"1","3","2005",3902.40000000037
100,"1","3","2005",3902.44743557088
0,"1","4","2005",65579
1,"1","4","2005",59108.75
2,"1","4","2005",59108.75
3,"1","4","2005",59108.75
4,"1","4","2005",59108.75
5,"1","4","2005",60363
6,"1","4","2005",60363
7,"1","4","2005",60363
8,"1","4","2005",60363
9,"1","4","2005",60363
10,"1","4","2005",64169.4
11,"1","4","2005",64169.4
12,"1","4","2005",64169.3999999999
13,"1","4","2005",64169.4
14,"1","4","2005",64169.4
15,"1","4","2005",64799.8
16,"1","4","2005",64799.8
17,"1","4","2005",64799.7999999998
18,"1","4","2005",64799.8
19,"1","4","2005",64799.8
20,"1","4","2005",75500.6000000001
21,"1","4","2005",75500.5999999999
22,"1","4","2005",75500.6000000001
23,"1","4","2005",75500.6000000001
24,"1","4","2005",75500.5999999999
25,"1","4","2005",76708.2
26,"1","4","2005",76708.2000000002
27,"1","4","2005",76708.2
28,"1","4","2005",76708.2
29,"1","4","2005",76708.2
30,"1","4","2005",79599.2
31,"1","4","2005",79599.2
32,"1","4","2005",79599.2000000002
33,"1","4","2005",79599.1999999997
34,"1","4","2005",79599.2000000002
35,"1","4","2005",80349.7999999998
36,"1","4","2005",80349.8000000003
37,"1","4","2005",80349.7999999998
38,"1","4","2005",80349.8000000003
39,"1","4","2005",80349.7999999998
40,"1","4","2005",74454.7999999998
41,"1","4","2005",74454.8000000003
42,"1","4","2005",74454.7999999998
43,"1","4","2005",74454.8000000003
44,"1","4","2005",74454.7999999998
45,"1","4","2005",63109.6000000001
46,"1","4","2005",63109.6000000001
47,"1","4","2005",63109.5999999996
48,"1","4","2005",63109.6000000001
49,"1","4","2005",63109.6000000001
50,"1","4","2005",55563.2000000002
51,"1","4","2005",55563.1999999997
52,"1","4","2005",55563.2000000002
53,"1","4","2005",55563.1999999997
54,"1","4","2005",55563.2000000002
55,"1","4","2005",57217.2000000002
56,"1","4","2005",57217.1999999997
57,"1","4","2005",57217.2000000002
58,"1","4","2005",57217.1999999997
59,"1","4","2005",57217.2000000002
60,"1","4","2005",44897.6000000001
61,"1","4","2005",44897.6000000001
62,"1","4","2005",44897.5999999996
63,"1","4","2005",44897.6000000006
64,"1","4","2005",44897.5999999996
65,"1","4","2005",38980.7999999998
66,"1","4","2005",38980.7999999998
67,"1","4","2005",38980.8000000007
68,"1","4","2005",38980.7999999998
69,"1","4","2005",38980.7999999998
70,"1","4","2005",32552.2000000002
71,"1","4","2005",32552.2000000002
72,"1","4","2005",32552.1999999993
73,"1","4","2005",32552.2000000002
74,"1","4","2005",32552.2000000002
75,"1","4","2005",25879.5999999996
76,"1","4","2005",25879.6000000006
77,"1","4","2005",25879.5999999996
78,"1","4","2005",25879.6000000006
79,"1","4","2005",25879.5999999996
80,"1","4","2005",17946.7999999998
81,"1","4","2005",17946.7999999998
82,"1","4","2005",17946.8000000007
83,"1","4","2005",17946.7999999998
84,"1","4","2005",17946.7999999998
85,"1","4","2005",7740.40000000037
86,"1","4","2005",7740.39999999944
87,"1","4","2005",7740.40000000037
88,"1","4","2005",7740.39999999944
89,"1","4","2005",7740.40000000037
90,"1","4","2005",3171.79999999981
91,"1","4","2005",3171.79999999981
92,"1","4","2005",3171.80000000075
93,"1","4","2005",3171.79999999981
94,"1","4","2005",3171.79999999981
95,"1","4","2005",3171.79999999981
96,"1","4","2005",3171.79999999981
97,"1","4","2005",3171.80000000075
98,"1","4","2005",3171.79999999981
99,"1","4","2005",3171.79999999981
100,"1","4","2005",3171.84111651964
0,"1","5","2005",81811
1,"1","5","2005",73450
2,"1","5","2005",73450
3,"1","5","2005",73450
4,"1","5","2005",73450
5,"1","5","2005",71990.6
6,"1","5","2005",71990.6
7,"1","5","2005",71990.6
8,"1","5","2005",71990.6
9,"1","5","2005",71990.6
10,"1","5","2005",73186
11,"1","5","2005",73186
12,"1","5","2005",73186
13,"1","5","2005",73186
14,"1","5","2005",73186
15,"1","5","2005",73039.6000000001
16,"1","5","2005",73039.5999999999
17,"1","5","2005",73039.6000000001
18,"1","5","2005",73039.6000000001
19,"1","5","2005",73039.5999999999
20,"1","5","2005",79145.8
21,"1","5","2005",79145.8
22,"1","5","2005",79145.8
23,"1","5","2005",79145.8
24,"1","5","2005",79145.7999999998
25,"1","5","2005",76242
26,"1","5","2005",76242
27,"1","5","2005",76242
28,"1","5","2005",76242
29,"1","5","2005",76242
30,"1","5","2005",77366
31,"1","5","2005",77366
32,"1","5","2005",77366
33,"1","5","2005",77366
34,"1","5","2005",77366
35,"1","5","2005",77653.6000000001
36,"1","5","2005",77653.6000000001
37,"1","5","2005",77653.6000000001
38,"1","5","2005",77653.5999999996
39,"1","5","2005",77653.6000000001
40,"1","5","2005",70274.6000000001
41,"1","5","2005",70274.6000000001
42,"1","5","2005",70274.6000000001
43,"1","5","2005",70274.5999999996
44,"1","5","2005",70274.6000000001
45,"1","5","2005",59566.3999999999
46,"1","5","2005",59566.4000000004
47,"1","5","2005",59566.3999999999
48,"1","5","2005",59566.3999999999
49,"1","5","2005",59566.3999999999
50,"1","5","2005",51794.4000000004
51,"1","5","2005",51794.3999999999
52,"1","5","2005",51794.3999999999
53,"1","5","2005",51794.3999999999
54,"1","5","2005",51794.3999999999
55,"1","5","2005",50801.2000000002
56,"1","5","2005",50801.2000000002
57,"1","5","2005",50801.1999999997
58,"1","5","2005",50801.2000000002
59,"1","5","2005",50801.1999999997
60,"1","5","2005",39704.4000000004
61,"1","5","2005",39704.3999999994
62,"1","5","2005",39704.4000000004
63,"1","5","2005",39704.4000000004
64,"1","5","2005",39704.3999999994
65,"1","5","2005",36587.6000000006
66,"1","5","2005",36587.5999999996
67,"1","5","2005",36587.5999999996
68,"1","5","2005",36587.6000000006
69,"1","5","2005",36587.5999999996
70,"1","5","2005",29793.2000000002
71,"1","5","2005",29793.2000000002
72,"1","5","2005",29793.2000000002
73,"1","5","2005",29793.1999999993
74,"1","5","2005",29793.2000000002
75,"1","5","2005",23094.4000000004
76,"1","5","2005",23094.3999999994
77,"1","5","2005",23094.4000000004
78,"1","5","2005",23094.4000000004
79,"1","5","2005",23094.3999999994
80,"1","5","2005",15663.4000000004
81,"1","5","2005",15663.3999999994
82,"1","5","2005",15663.4000000004
83,"1","5","2005",15663.4000000004
84,"1","5","2005",15663.3999999994
85,"1","5","2005",6501.79999999981
86,"1","5","2005",6501.80000000075
87,"1","5","2005",6501.79999999981
88,"1","5","2005",6501.79999999981
89,"1","5","2005",6501.79999999981
90,"1","5","2005",2624
91,"1","5","2005",2624
92,"1","5","2005",2624
93,"1","5","2005",2624
94,"1","5","2005",2624
95,"1","5","2005",2624
96,"1","5","2005",2624
97,"1","5","2005",2624
98,"1","5","2005",2624
99,"1","5","2005",2624
100,"1","5","2005",2624.03489324823
0,"2","1","2005",50583
1,"2","1","2005",53119
2,"2","1","2005",53119
3,"2","1","2005",53119
4,"2","1","2005",53119
5,"2","1","2005",59548.2
6,"2","1","2005",59548.2
7,"2","1","2005",59548.2
8,"2","1","2005",59548.2
9,"2","1","2005",59548.2
10,"2","1","2005",63995.6
11,"2","1","2005",63995.6
12,"2","1","2005",63995.6
13,"2","1","2005",63995.6000000001
14,"2","1","2005",63995.6
15,"2","1","2005",61921.6
16,"2","1","2005",61921.6
17,"2","1","2005",61921.6000000001
18,"2","1","2005",61921.5999999999
19,"2","1","2005",61921.6000000001
20,"2","1","2005",45905.2
21,"2","1","2005",45905.2
22,"2","1","2005",45905.2
23,"2","1","2005",45905.2000000002
24,"2","1","2005",45905.2
25,"2","1","2005",47421.2
26,"2","1","2005",47421.2
27,"2","1","2005",47421.2
28,"2","1","2005",47421.2000000002
29,"2","1","2005",47421.2
30,"2","1","2005",64011.3999999999
31,"2","1","2005",64011.4000000001
32,"2","1","2005",64011.3999999999
33,"2","1","2005",64011.3999999999
34,"2","1","2005",64011.4000000001
35,"2","1","2005",80088.2
36,"2","1","2005",80088.2
37,"2","1","2005",80088.2000000002
38,"2","1","2005",80088.1999999997
39,"2","1","2005",80088.2000000002
40,"2","1","2005",85778.6000000001
41,"2","1","2005",85778.5999999996
42,"2","1","2005",85778.6000000001
43,"2","1","2005",85778.6000000001
44,"2","1","2005",85778.6000000001
45,"2","1","2005",75351.3999999999
46,"2","1","2005",75351.3999999999
47,"2","1","2005",75351.3999999999
48,"2","1","2005",75351.4000000004
49,"2","1","2005",75351.3999999999
50,"2","1","2005",69372
51,"2","1","2005",69372
52,"2","1","2005",69372
53,"2","1","2005",69372
54,"2","1","2005",69372
55,"2","1","2005",76812.7999999998
56,"2","1","2005",76812.8000000003
57,"2","1","2005",76812.7999999998
58,"2","1","2005",76812.7999999998
59,"2","1","2005",76812.8000000003
60,"2","1","2005",59430.6000000001
61,"2","1","2005",59430.5999999996
62,"2","1","2005",59430.6000000001
63,"2","1","2005",59430.6000000001
64,"2","1","2005",59430.6000000001
65,"2","1","2005",50169.4000000004
66,"2","1","2005",50169.3999999994
67,"2","1","2005",50169.4000000004
68,"2","1","2005",50169.3999999994
69,"2","1","2005",50169.4000000004
70,"2","1","2005",43519
71,"2","1","2005",43519
72,"2","1","2005",43519
73,"2","1","2005",43519
74,"2","1","2005",43519
75,"2","1","2005",37151
76,"2","1","2005",37151
77,"2","1","2005",37151
78,"2","1","2005",37151
79,"2","1","2005",37151
80,"2","1","2005",29548.2000000002
81,"2","1","2005",29548.2000000002
82,"2","1","2005",29548.1999999993
83,"2","1","2005",29548.2000000002
84,"2","1","2005",29548.2000000002
85,"2","1","2005",16041.4000000004
86,"2","1","2005",16041.3999999994
87,"2","1","2005",16041.4000000004
88,"2","1","2005",16041.3999999994
89,"2","1","2005",16041.4000000004
90,"2","1","2005",10308.4000000004
91,"2","1","2005",10308.3999999994
92,"2","1","2005",10308.4000000004
93,"2","1","2005",10308.3999999994
94,"2","1","2005",10308.4000000004
95,"2","1","2005",10308.4000000004
96,"2","1","2005",10308.3999999994
97,"2","1","2005",10308.4000000004
98,"2","1","2005",10308.3999999994
99,"2","1","2005",10308.4000000004
100,"2","1","2005",10308.4515871396
0,"2","2","2005",50713
1,"2","2","2005",49941.75
2,"2","2","2005",49941.75
3,"2","2","2005",49941.75
4,"2","2","2005",49941.75
5,"2","2","2005",55047.4
6,"2","2","2005",55047.4
7,"2","2","2005",55047.4
8,"2","2","2005",55047.4
9,"2","2","2005",55047.4
10,"2","2","2005",59747.4
11,"2","2","2005",59747.4
12,"2","2","2005",59747.3999999999
13,"2","2","2005",59747.4
14,"2","2","2005",59747.4
15,"2","2","2005",60563.4
16,"2","2","2005",60563.4
17,"2","2","2005",60563.4
18,"2","2","2005",60563.4
19,"2","2","2005",60563.3999999999
20,"2","2","2005",54854
21,"2","2","2005",54854
22,"2","2","2005",54854
23,"2","2","2005",54854
24,"2","2","2005",54854
25,"2","2","2005",55460.3999999999
26,"2","2","2005",55460.4000000001
27,"2","2","2005",55460.3999999999
28,"2","2","2005",55460.4000000001
