"agegroup","sex","salt","Pe","se"
"25-29","1","4.5",0.00200400801603206,0.00200106948188116
"25-29","1","4.6",0.00400801603206413,0.00282379766715578
"25-29","1","4.7",0.00400801603206413,0.00282379766715578
"25-29","1","5",0.00200400801603206,0.00200106948188116
"25-29","1","5.1",0.00200400801603206,0.00199703787336855
"25-29","1","5.2",0.00400801603206413,0.00282950010997171
"25-29","1","5.3",0.00801603206412826,0.00397602402151664
"25-29","1","5.4",0.00400801603206413,0.00282950010997171
"25-29","1","5.5",0.00601202404809619,0.00343685172203695
"25-29","1","5.6",0.00400801603206413,0.00282379766715578
"25-29","1","5.7",0.0140280561122244,0.00596403197014877
"25-29","1","5.8",0.00801603206412826,0.00396790773646343
"25-29","1","5.9",0.00801603206412826,0.00396790773646343
"25-29","1","6",0.0120240480961924,0.00483819061654688
"25-29","1","6.1",0.00400801603206413,0.00282950010997171
"25-29","1","6.2",0.00601202404809619,0.00344387952318481
"25-29","1","6.3",0.0100200400801603,0.00441734745567117
"25-29","1","6.4",0.00601202404809619,0.00344387952318481
"25-29","1","6.5",0.00400801603206413,0.00282379766715578
"25-29","1","6.6",0.00601202404809619,0.00342980952070594
"25-29","1","6.7",0.00801603206412826,0.0039922070899265
"25-29","1","6.9",0.00400801603206413,0.00281808368536829
"25-29","1","7",0.00400801603206413,0.00281235809427665
"25-29","1","7.1",0.00601202404809619,0.00346487740086737
"25-29","1","7.2",0.00601202404809619,0.00346487740086737
"25-29","1","7.3",0.00801603206412826,0.00398412377245843
"25-29","1","7.4",0.0100200400801603,0.00444463053569595
"25-29","1","7.5",0.00200400801603206,0.00200106948188116
"25-29","1","7.6",0.00400801603206413,0.00281808368536829
"25-29","1","7.7",0.00200400801603206,0.00200509298411917
"25-29","1","7.8",0.00801603206412826,0.00398412377245843
"25-29","1","7.9",0.00400801603206413,0.00283519108344137
"25-29","1","8",0.0100200400801603,0.00445368775478026
"25-29","1","8.1",0.00400801603206413,0.00282379766715578
"25-29","1","8.2",0.00200400801603206,0.00200509298411917
"25-29","1","8.3",0.00801603206412826,0.00400832482192268
"25-29","1","8.4",0.00601202404809619,0.00342980952070594
"25-29","1","8.5",0.0120240480961924,0.00490765506074419
"25-29","1","8.6",0.0120240480961924,0.00484817504468731
"25-29","1","8.7",0.00400801603206413,0.00282950010997171
"25-29","1","8.8",0.00400801603206413,0.00282379766715578
"25-29","1","8.9",0.00801603206412826,0.00400027407354177
"25-29","1","9",0.0100200400801603,0.00446272659204196
"25-29","1","9.1",0.00400801603206413,0.00281808368536829
"25-29","1","9.2",0.0120240480961924,0.00484817504468732
"25-29","1","9.3",0.00400801603206413,0.00282950010997171
"25-29","1","9.4",0.0120240480961924,0.00483819061654688
"25-29","1","9.5",0.00400801603206413,0.00282950010997171
"25-29","1","9.6",0.00801603206412826,0.00396790773646344
"25-29","1","9.7",0.00200400801603206,0.00200106948188116
"25-29","1","9.8",0.0100200400801603,0.00441734745567117
"25-29","1","9.9",0.00400801603206413,0.00283519108344137
"25-29","1","10",0.00200400801603206,0.00200509298411917
"25-29","1","10.1",0.00601202404809619,0.00347184847220968
"25-29","1","10.2",0.00400801603206413,0.00282379766715578
"25-29","1","10.3",0.00400801603206413,0.00283519108344137
"25-29","1","10.4",0.00601202404809619,0.00346487740086737
"25-29","1","10.5",0.00601202404809619,0.0034438795231848
"25-29","1","10.6",0.00601202404809619,0.00345089301212815
"25-29","1","10.7",0.0100200400801603,0.00441734745567117
"25-29","1","10.8",0.0100200400801603,0.00528002060955351
"25-29","1","10.9",0.00801603206412826,0.00397602402151664
"25-29","1","11",0.0100200400801603,0.00445368775478026
"25-29","1","11.1",0.0100200400801603,0.00443555482218427
"25-29","1","11.2",0.00601202404809619,0.00346487740086737
"25-29","1","11.4",0.00601202404809619,0.0034578922759534
"25-29","1","11.5",0.00200400801603206,0.00200106948188116
"25-29","1","11.7",0.0120240480961924,0.00561676813516091
"25-29","1","11.8",0.00801603206412826,0.00398412377245843
"25-29","1","11.9",0.0100200400801603,0.00443555482218427
"25-29","1","12",0.00801603206412826,0.00400832482192268
"25-29","1","12.1",0.0120240480961924,0.00481815968999256
"25-29","1","12.2",0.00601202404809619,0.0034578922759534
"25-29","1","12.3",0.00601202404809619,0.0034578922759534
"25-29","1","12.4",0.00200400801603206,0.00200106948188116
"25-29","1","12.5",0.00200400801603206,0.00200509298411917
"25-29","1","12.6",0.00400801603206413,0.00281808368536829
"25-29","1","12.7",0.0100200400801603,0.00447174715894775
"25-29","1","12.8",0.00601202404809619,0.00344387952318481
"25-29","1","13",0.0100200400801603,0.00443555482218427
"25-29","1","13.1",0.0120240480961924,0.00484817504468731
"25-29","1","13.2",0.00601202404809619,0.00344387952318481
"25-29","1","13.3",0.00200400801603206,0.00200106948188116
"25-29","1","13.4",0.00801603206412826,0.00398412377245843
"25-29","1","13.5",0.0140280561122244,0.00521420170727251
"25-29","1","13.6",0.00601202404809619,0.00347184847220968
"25-29","1","13.7",0.00601202404809619,0.00345789227595339
"25-29","1","13.8",0.00400801603206413,0.00282379766715578
"25-29","1","13.9",0.00400801603206413,0.00282379766715578
"25-29","1","14.1",0.00601202404809619,0.00347184847220969
"25-29","1","14.2",0.00200400801603206,0.00200509298411916
"25-29","1","14.3",0.00801603206412826,0.00398412377245843
"25-29","1","14.4",0.00200400801603206,0.00198895014024306
"25-29","1","14.5",0.00801603206412826,0.0039922070899265
"25-29","1","14.6",0.00801603206412826,0.00398412377245843
"25-29","1","14.7",0.00200400801603206,0.00200106948188116
"25-29","1","14.8",0.00601202404809619,0.0034578922759534
"25-29","1","14.9",0.00400801603206413,0.00281808368536829
"25-29","1","15",0.00200400801603206,0.00200509298411917
"25-29","1","15.1",0.00400801603206413,0.00283519108344137
"25-29","1","15.2",0.00801603206412826,0.0039922070899265
"25-29","1","15.3",0.00601202404809619,0.00346487740086737
"25-29","1","15.4",0.00400801603206413,0.00282379766715578
"25-29","1","15.5",0.00400801603206413,0.00283519108344137
"25-29","1","15.6",0.00200400801603206,0.00200106948188116
"25-29","1","15.7",0.00801603206412826,0.00398412377245843
"25-29","1","15.8",0.00601202404809619,0.00345089301212815
"25-29","1","15.9",0.00200400801603206,0.00199703787336855
"25-29","1","16",0.00200400801603206,0.00200106948188116
"25-29","1","16.2",0.0120240480961924,0.00485813895291349
"25-29","1","16.4",0.00601202404809619,0.00345089301212815
"25-29","1","16.5",0.00200400801603206,0.00200106948188116
"25-29","1","16.6",0.00601202404809619,0.00347184847220968
"25-29","1","16.7",0.00200400801603206,0.00200509298411917
"25-29","1","16.8",0.00801603206412826,0.00397602402151664
"25-29","1","16.9",0.00200400801603206,0.00200509298411916
"25-29","1","17",0.00400801603206413,0.00283519108344137
"25-29","1","17.1",0.00200400801603206,0.00200509298411917
"25-29","1","17.2",0.00601202404809619,0.00346487740086738
"25-29","1","17.3",0.00400801603206413,0.00282950010997171
"25-29","1","17.4",0.0140280561122244,0.00520337081309696
"25-29","1","17.5",0.00200400801603206,0.00200106948188116
"25-29","1","17.6",0.00601202404809619,0.00345089301212815
"25-29","1","17.7",0.00400801603206413,0.00281808368536829
"25-29","1","17.8",0.0100200400801603,0.00441734745567117
"25-29","1","17.9",0.00601202404809619,0.00345789227595339
"25-29","1","18",0.00601202404809619,0.0034578922759534
"25-29","1","18.1",0.00400801603206413,0.00281808368536829
"25-29","1","18.2",0.00200400801603206,0.00200106948188116
"25-29","1","18.3",0.00400801603206413,0.00283519108344137
"25-29","1","18.4",0.00400801603206413,0.00282950010997171
"25-29","1","18.5",0.00200400801603206,0.00200106948188116
"25-29","1","18.6",0.00400801603206413,0.00282379766715578
"25-29","1","18.7",0.00400801603206413,0.00400213896376232
"25-29","1","18.8",0.00601202404809619,0.00346487740086737
"25-29","1","19",0.00200400801603206,0.00200106948188116
"25-29","1","19.2",0.00601202404809619,0.00343685172203695
"25-29","1","19.3",0.00601202404809619,0.0034578922759534
"25-29","1","19.4",0.00200400801603206,0.00200509298411917
"25-29","1","19.6",0.00200400801603206,0.00200509298411917
"25-29","1","19.7",0.00400801603206413,0.00283519108344137
"25-29","1","20",0.00801603206412826,0.00397602402151664
"25-29","1","20.1",0.00200400801603206,0.00200509298411917
"25-29","1","20.2",0.00400801603206413,0.00280087179925329
"25-29","1","20.3",0.00400801603206413,0.00282379766715578
"25-29","1","20.4",0.00400801603206413,0.00282379766715578
"25-29","1","20.5",0.00200400801603206,0.00199703787336855
"25-29","1","20.6",0.00400801603206413,0.00282379766715578
"25-29","1","20.8",0.00200400801603206,0.00199703787336855
"25-29","1","20.9",0.00200400801603206,0.00200509298411917
"25-29","1","21",0.00200400801603206,0.00200509298411917
"25-29","1","21.1",0.00400801603206413,0.00282950010997171
"25-29","1","21.2",0.00200400801603206,0.00200106948188116
"25-29","1","21.3",0.00400801603206413,0.00282950010997171
"25-29","1","21.4",0.00200400801603206,0.00199703787336855
"25-29","1","21.6",0.00601202404809619,0.00344387952318481
"25-29","1","21.7",0.00801603206412826,0.00400027407354177
"25-29","1","22",0.00200400801603206,0.00200509298411917
"25-29","1","22.1",0.00400801603206413,0.00282950010997171
"25-29","1","22.2",0.00200400801603206,0.00200106948188116
"25-29","1","22.4",0.00200400801603206,0.00200509298411916
"25-29","1","22.5",0.00200400801603206,0.00200509298411917
"25-29","1","22.7",0.00200400801603206,0.00200106948188116
"25-29","1","23.4",0.00200400801603206,0.00199299810938712
"25-29","1","23.5",0.00200400801603206,0.00200106948188116
"25-29","1","24.2",0.00200400801603206,0.00200509298411917
"25-29","2","1",0.00350877192982456,0.00247407666423046
"25-29","2","1.1",0.00175438596491228,0.0017525245378174
"25-29","2","1.3",0.00175438596491228,0.0017525245378174
"25-29","2","1.4",0.00350877192982456,0.00246092824520472
"25-29","2","1.5",0.00175438596491228,0.00174943638645275
"25-29","2","1.9",0.00350877192982456,0.00247407666423046
"25-29","2","2",0.00175438596491228,0.0017525245378174
"25-29","2","2.1",0.00175438596491228,0.001755607257065
"25-29","2","2.2",0.00350877192982456,0.00246970163575993
"25-29","2","2.3",0.00350877192982456,0.00248280359314196
"25-29","2","2.4",0.00526315789473684,0.00303011270594586
"25-29","2","2.5",0.00526315789473684,0.0030354615410109
"25-29","2","2.6",0.00526315789473684,0.00301938660960983
"25-29","2","2.7",0.00350877192982456,0.00247407666423046
"25-29","2","2.8",0.00350877192982456,0.00247407666423046
"25-29","2","2.9",0.00175438596491228,0.0017525245378174
"25-29","2","3",0.00350877192982456,0.00247407666423046
"25-29","2","3.1",0.00350877192982456,0.00247407666423046
"25-29","2","3.2",0.00175438596491228,0.00174943638645275
"25-29","2","3.3",0.00350877192982456,0.00247407666423046
"25-29","2","3.4",0.00350877192982456,0.002478443969773
"25-29","2","3.5",0.00175438596491228,0.00174943638645275
"25-29","2","3.6",0.00701754385964912,0.00348648734369159
"25-29","2","3.7",0.00526315789473684,0.00301938660960985
"25-29","2","3.8",0.00526315789473684,0.00304080096737322
"25-29","2","3.9",0.0087719298245614,0.00389106920654412
"25-29","2","4",0.0105263157894737,0.00420883486217214
"25-29","2","4.1",0.0105263157894737,0.00422422370642493
"25-29","2","4.2",0.0105263157894737,0.00426245275447589
"25-29","2","4.3",0.00350877192982456,0.00247407666423046
"25-29","2","4.4",0.00701754385964912,0.00348648734369159
"25-29","2","4.5",0.012280701754386,0.00460397517349541
"25-29","2","4.6",0.0140350877192982,0.00490424692951628
"25-29","2","4.7",0.00701754385964912,0.00348648734369159
"25-29","2","4.8",0.00526315789473684,0.0030354615410109
"25-29","2","4.9",0.012280701754386,0.00458750293759699
"25-29","2","5",0.0140350877192982,0.00486883674121844
"25-29","2","5.1",0.0105263157894737,0.00425483442353469
"25-29","2","5.2",0.0105263157894737,0.00423955669225085
"25-29","2","5.3",0.00701754385964912,0.0034988727729055
"25-29","2","5.4",0.0140350877192982,0.00494815332846093
"25-29","2","5.5",0.0087719298245614,0.0038701680569463
"25-29","2","5.6",0.00526315789473684,0.00301400924717719
"25-29","2","5.7",0.012280701754386,0.00456268308223454
"25-29","2","5.8",0.0087719298245614,0.00389801135159353
"25-29","2","5.9",0.012280701754386,0.00455437973944407
"25-29","2","6",0.0087719298245614,0.00389106920654412
"25-29","2","6.1",0.00701754385964912,0.00348027810039553
"25-29","2","6.2",0.012280701754386,0.00457097134171281
"25-29","2","6.3",0.012280701754386,0.00460397517349542
"25-29","2","6.4",0.00526315789473684,0.00301938660960984
"25-29","2","6.5",0.0175438596491228,0.00542362169658371
"25-29","2","6.6",0.0105263157894737,0.00426245275447589
"25-29","2","6.7",0.0140350877192982,0.00485994388129954
"25-29","2","6.8",0.012280701754386,0.00459574643559799
"25-29","2","6.9",0.0157894736842105,0.00516418121430864
"25-29","2","7",0.0087719298245614,0.00391185868241994
"25-29","2","7.1",0.00701754385964912,0.00348027810039553
"25-29","2","7.2",0.00701754385964912,0.00349268554830671
"25-29","2","7.3",0.012280701754386,0.00457924459977957
"25-29","2","7.4",0.0087719298245614,0.00391876399879609
"25-29","2","7.5",0.0105263157894737,0.00428522648426768
"25-29","2","7.6",0.0087719298245614,0.00389106920654413
"25-29","2","7.7",0.0157894736842105,0.00520173939071138
"25-29","2","7.8",0.0192982456140351,0.00575073927206719
"25-29","2","7.9",0.012280701754386,0.00460397517349542
"25-29","2","8",0.0175438596491228,0.0059467381211575
"25-29","2","8.1",0.012280701754386,0.00457924459977958
"25-29","2","8.2",0.00350877192982456,0.002478443969773
"25-29","2","8.3",0.0105263157894737,0.00425483442353468
"25-29","2","8.4",0.0175438596491228,0.0054136426233712
"25-29","2","8.5",0.0087719298245614,0.00390494115502247
"25-29","2","8.6",0.0087719298245614,0.0038701680569463
"25-29","2","8.7",0.0105263157894737,0.00423189714364204
"25-29","2","8.8",0.00350877192982456,0.00247407666423046
"25-29","2","8.9",0.00526315789473684,0.00301938660960985
"25-29","2","9",0.0140350877192982,0.00488657391012908
"25-29","2","9.1",0.0105263157894737,0.00427005749335796
"25-29","2","9.2",0.0087719298245614,0.0039187639987961
"25-29","2","9.3",0.0087719298245614,0.00388411465369907
"25-29","2","9.4",0.00350877192982456,0.00248280359314196
"25-29","2","9.5",0.0087719298245614,0.00389106920654412
"25-29","2","9.6",0.00701754385964912,0.00348648734369159
"25-29","2","9.7",0.0175438596491228,0.00598299905548352
"25-29","2","9.8",0.00350877192982456,0.00246970163575993
"25-29","2","9.9",0.00701754385964912,0.00348027810039553
"25-29","2","10",0.0105263157894737,0.00428522648426768
"25-29","2","10.1",0.0105263157894737,0.00423955669225086
"25-29","2","10.2",0.00175438596491228,0.00174943638645275
"25-29","2","10.3",0.00350877192982456,0.002478443969773
"25-29","2","10.4",0.00701754385964912,0.00348648734369159
"25-29","2","10.5",0.0105263157894737,0.00424720242739293
"25-29","2","10.6",0.0087719298245614,0.00389801135159353
"25-29","2","10.7",0.00350877192982456,0.00246970163575993
"25-29","2","10.8",0.00175438596491228,0.001755607257065
"25-29","2","10.9",0.00701754385964912,0.00347405775922966
"25-29","2","11.1",0.0087719298245614,0.00389801135159354
"25-29","2","11.2",0.00526315789473684,0.00302475441226439
"25-29","2","11.3",0.00526315789473684,0.00303011270594586
"25-29","2","11.4",0.0087719298245614,0.00389801135159353
"25-29","2","11.5",0.00701754385964912,0.0035050490756348
"25-29","2","11.6",0.00175438596491228,0.001755607257065
"25-29","2","11.7",0.00526315789473684,0.00301400924717717
"25-29","2","11.9",0.00175438596491228,0.00174943638645275
"25-29","2","12",0.0087719298245614,0.00388411465369906
"25-29","2","12.1",0.00350877192982456,0.00247407666423046
"25-29","2","12.2",0.00350877192982456,0.00247407666423046
"25-29","2","12.3",0.00175438596491228,0.001755607257065
"25-29","2","12.5",0.00175438596491228,0.0017525245378174
"25-29","2","12.6",0.00701754385964912,0.00349268554830671
"25-29","2","12.7",0.00526315789473684,0.00303011270594586
"25-29","2","12.8",0.00526315789473684,0.00301938660960984
"25-29","2","12.9",0.00701754385964912,0.00348027810039553
"25-29","2","13",0.00701754385964912,0.0034988727729055
"25-29","2","13.1",0.00526315789473684,0.00302475441226438
"25-29","2","13.2",0.00175438596491228,0.001755607257065
"25-29","2","13.3",0.00701754385964912,0.00348027810039553
"25-29","2","13.4",0.00175438596491228,0.0017525245378174
"25-29","2","13.5",0.00526315789473684,0.00301400924717717
"25-29","2","13.6",0.00350877192982456,0.00247407666423046
"25-29","2","13.7",0.00350877192982456,0.00247407666423046
"25-29","2","13.9",0.00526315789473684,0.00301938660960984
"25-29","2","14",0.00350877192982456,0.00248280359314196
"25-29","2","14.2",0.00350877192982456,0.00248280359314196
"25-29","2","14.3",0.00350877192982456,0.00246970163575993
"25-29","2","14.4",0.00526315789473684,0.00301400924717718
