"agegroup","sex","omsysval.usual","Pe","se"
"45-49","2","140.5",0.00126210903634175,0.00126815885181275
"45-49","2","141",0.00123686374721308,0.00123595344821521
"45-49","2","142.5",0.00217712932155172,0.00217448311224746
"45-49","2","143",0.00447265706438317,0.00314674057820865
"45-49","2","143.5",0.0017105871759727,0.0017122672607299
"45-49","2","144",0.00298573747311894,0.00212630343819945
"45-49","2","144.5",0.00271442616810076,0.00192882216913114
"45-49","2","145.5",0.00147232283459186,0.00147148526359333
"45-49","2","146.5",0.00152665088092528,0.00152856397385736
"45-49","2","148.5",0.00185578485565317,0.00184699903306594
"45-49","2","150",0.00140355955618895,0.00140285766802498
"45-49","2","150.5",0.00143970959917,0.0014408409507127
"45-49","2","152.5",0.00594033794304561,0.00301192677118992
"45-49","2","153.5",0.00476294383689501,0.0033761925941834
"45-49","2","156",0.0011021463206719,0.00110080670808226
"45-49","2","156.5",0.00183356857596399,0.00183186263472599
"45-49","2","159.5",0.00423579625744689,0.00297300760035584
"45-49","2","161",0.00218312691886011,0.0021803317759301
"45-49","2","164.5",0.0015493797162895,0.00155146321004265
"45-49","2","166",0.00341639362306547,0.00342238508848384
"45-49","2","171",0.00193604561743992,0.00193023322570216
"45-49","2","176.5",0.00391748254562527,0.00274767661316559
"45-49","2","180",0.00144007904395226,0.00144065704847801
"50-54","1","100.5",0.00329296189122467,0.00235122650144605
"50-54","1","102",0.00253453813874647,0.00254758626238444
"50-54","1","103",0.00343973558385248,0.00343005445822781
"50-54","1","104",0.0054798547949731,0.00319874204251563
"50-54","1","105.5",0.00193973372748972,0.00193387158384636
"50-54","1","106",0.00252786485610123,0.00252035250049173
"50-54","1","106.5",0.00314330293932989,0.00314272877787905
"50-54","1","107",0.00208380052020227,0.00207889814426873
"50-54","1","107.5",0.00216085199585837,0.00216409306414055
"50-54","1","108",0.00329159572289493,0.00328556705780786
"50-54","1","108.5",0.00195148554562848,0.00195052958074028
"50-54","1","109",0.0029926081400298,0.00298201504221672
"50-54","1","109.5",0.00196605493913716,0.00196506317873413
"50-54","1","110.5",0.00250162187324811,0.00249833317516679
"50-54","1","111",0.0139581951391221,0.00578662585480112
"50-54","1","111.5",0.00433875475196048,0.00307245588048517
"50-54","1","112",0.00681478924392674,0.00401595321804561
"50-54","1","112.5",0.00455227531988167,0.00341692215712566
"50-54","1","113",0.00214581225984069,0.00214434386745704
"50-54","1","113.5",0.00864273457663739,0.00507870766481818
"50-54","1","114",0.00779947649715164,0.00457970001355539
"50-54","1","114.5",0.00826323432710017,0.00430522251429037
"50-54","1","115",0.0155146604601071,0.00652108296875357
"50-54","1","115.5",0.00604926324881604,0.00602144816673793
"50-54","1","116",0.0102631715406951,0.00535631044673016
"50-54","1","116.5",0.0170821346186074,0.00619780366605703
"50-54","1","117",0.00623835709585014,0.00368586490321413
"50-54","1","117.5",0.0190796795508027,0.00753881272522352
"50-54","1","118",0.0118895464997155,0.00614922444328735
"50-54","1","118.5",0.00311635658169628,0.00312106768444681
"50-54","1","119.5",0.00742950800899936,0.00438186621691425
"50-54","1","120",0.0118175942534974,0.0066441031663881
"50-54","1","120.5",0.00222291952874949,0.00221970186178581
"50-54","1","121",0.0183771345132163,0.00731227359206905
"50-54","1","121.5",0.0143731107060069,0.00549663522062819
"50-54","1","122",0.00775485901289687,0.00461809986910022
"50-54","1","122.5",0.00975136988200175,0.00499939864755443
"50-54","1","123",0.0136229736267305,0.00565927010184716
"50-54","1","123.5",0.0175777999837841,0.00587566841970968
"50-54","1","124",0.00513292860808929,0.00295437253380045
"50-54","1","124.5",0.0196835220671836,0.00690718383579926
"50-54","1","125.5",0.00865670201516659,0.00573265790959521
"50-54","1","126",0.00310603088729073,0.00222010702225628
"50-54","1","126.5",0.017134903860627,0.00711977684513117
"50-54","1","127",0.0121856639547065,0.00565103530824749
"50-54","1","127.5",0.0146533725779661,0.00717920048758621
"50-54","1","128",0.0112935688779788,0.00572903681523823
"50-54","1","128.5",0.00402307653104158,0.00286501265953399
"50-54","1","129",0.0221215582377742,0.00801504996432287
"50-54","1","129.5",0.0135086071113472,0.00564855200489857
"50-54","1","130",0.0218383440965286,0.00751605395873346
"50-54","1","130.5",0.0126683011904721,0.00630158198407461
"50-54","1","131",0.0169465588870143,0.00737909824811925
"50-54","1","131.5",0.0113060399140983,0.00517946423977465
"50-54","1","132",0.0104112211219651,0.00475051394131512
"50-54","1","132.5",0.00915924983008214,0.00477956181194906
"50-54","1","133",0.00294760568683999,0.00293518232194983
"50-54","1","133.5",0.0179561269477112,0.00654167158471025
"50-54","1","134",0.00843327010290635,0.00431451259986093
"50-54","1","134.5",0.00749796394443739,0.00377344716629216
"50-54","1","135",0.00882673659432515,0.00524413108822792
"50-54","1","135.5",0.00598969315760579,0.00423117322418008
"50-54","1","136",0.0126084880037917,0.00569758032241104
"50-54","1","136.5",0.0143350897985633,0.00507171929584784
"50-54","1","137",0.0102793026503544,0.00571833910221748
"50-54","1","137.5",0.00467077278999237,0.00332412331993646
"50-54","1","138",0.00222099132340763,0.00221902050216399
"50-54","1","138.5",0.00321957587036244,0.00230343431058077
"50-54","1","139",0.00799660592165454,0.00491441371226979
"50-54","1","139.5",0.0167359941454223,0.0063285338927016
"50-54","1","140",0.0156747545769593,0.00739936556731283
"50-54","1","140.5",0.00805654559195258,0.00470664682923031
"50-54","1","141",0.0168708978266268,0.00724604261801102
"50-54","1","142",0.00678689805191837,0.00402789967047276
"50-54","1","142.5",0.00793096425194008,0.00472611930532574
"50-54","1","143",0.00918898392127504,0.00467714171436973
"50-54","1","143.5",0.00235996566428296,0.00235729134909907
"50-54","1","144",0.0017100416470546,0.00170961698870532
"50-54","1","144.5",0.00849407123533183,0.00494805215826227
"50-54","1","145",0.00605467425514016,0.0044179379539988
"50-54","1","145.5",0.00414505508783293,0.00293677051558732
"50-54","1","146",0.00624155346980061,0.00361461247224586
"50-54","1","148.5",0.00394716950427164,0.00282794442810344
"50-54","1","149",0.00184957944567233,0.00184774444153465
"50-54","1","150",0.00908027886914495,0.004671265281256
"50-54","1","150.5",0.00207866520829048,0.00207738243216549
"50-54","1","151",0.00680786380245594,0.00405995339834281
"50-54","1","151.5",0.00849224121738228,0.00641451384094903
"50-54","1","152",0.00406125183438604,0.00286409364980047
"50-54","1","153",0.00191609642773986,0.00191869865498637
"50-54","1","153.5",0.00524779395319631,0.00373053298274733
"50-54","1","154",0.00419948687580648,0.0029891739243231
"50-54","1","154.5",0.0046872773022506,0.00342232462322722
"50-54","1","155.5",0.00183811431712565,0.00183742236844103
"50-54","1","156.5",0.00717598008865823,0.00507970316964326
"50-54","1","157",0.00613323342714495,0.00431576073254441
"50-54","1","159.5",0.00219516235829049,0.00219688585528262
"50-54","1","160.5",0.00319329446102928,0.00318332054646618
"50-54","1","161.5",0.00212570994938446,0.00212429807364669
"50-54","1","162",0.00214298038503289,0.00213709755817239
"50-54","1","162.5",0.00152391168080654,0.00152381693418859
"50-54","1","163",0.00275076761371184,0.00274721951088519
"50-54","1","163.5",0.00380221190154512,0.00265557160206278
"50-54","1","165",0.00289237983641133,0.00288823891930084
"50-54","1","165.5",0.00206274672193044,0.00206150662516682
"50-54","1","166",0.00209135305203851,0.00209003589473638
"50-54","1","167.5",0.00272496649780852,0.00272226300496304
"50-54","1","168.5",0.00230913484076933,0.00231848186509891
"50-54","1","169.5",0.00319630216961609,0.00319075316906915
"50-54","1","176",0.00267528314120497,0.00266558773999881
"50-54","1","189.5",0.00259574414378269,0.00258786302962696
"50-54","1","193.5",0.00218732619190339,0.0021801733010818
"50-54","2","91",0.00426828101903665,0.0042554648140266
"50-54","2","93",0.00171062926198109,0.00171119946925807
"50-54","2","93.5",0.00192287297319496,0.00191580058448019
"50-54","2","95",0.00684714716799285,0.00504448599907114
"50-54","2","96",0.0051026633435343,0.00504514895447855
"50-54","2","96.5",0.00379936035705148,0.00269142557448035
"50-54","2","97",0.0021005328098574,0.00210241851323779
"50-54","2","97.5",0.00329184413289424,0.00233287519808175
"50-54","2","98",0.00156253766429171,0.00156208069488466
"50-54","2","98.5",0.0046854107931797,0.00279532162337273
"50-54","2","99",0.00458647704431063,0.00267953916590942
"50-54","2","99.5",0.002360669522604,0.00235255659041778
"50-54","2","100.5",0.0041240332175255,0.00237539362318924
"50-54","2","101",0.00165809122935976,0.00165026150728738
"50-54","2","101.5",0.00289416340987301,0.00287433117619343
"50-54","2","102",0.00820374427109987,0.00411269651649398
"50-54","2","102.5",0.0125184752993337,0.00522547228991407
"50-54","2","103",0.00607587831033578,0.00356274505382184
"50-54","2","103.5",0.00158590051703754,0.00159169980110933
"50-54","2","104",0.0130217994603821,0.00627341440814005
"50-54","2","104.5",0.00800791272332952,0.00409481277934601
"50-54","2","105",0.00652364724020725,0.00380451703576804
"50-54","2","105.5",0.00163524036853806,0.0016456334634466
"50-54","2","106",0.00929691271126124,0.00469178585353235
"50-54","2","106.5",0.0130707507945758,0.00500943631107875
"50-54","2","107",0.00399453446053918,0.00284261038890873
"50-54","2","107.5",0.0121385438310603,0.00421517771127977
"50-54","2","108",0.00724005488294586,0.00368988039477003
"50-54","2","108.5",0.00944062852578654,0.00480832609472654
"50-54","2","109",0.00660146973494076,0.0038777538660036
"50-54","2","109.5",0.0129620478617857,0.00484495039341968
"50-54","2","110",0.00930617787672954,0.00420384875202147
"50-54","2","110.5",0.0127606754898497,0.00487555639303536
"50-54","2","111",0.00534577553060964,0.00316908708841517
"50-54","2","111.5",0.0130382256058467,0.00598748730683345
"50-54","2","112",0.006249504832421,0.00361491030388017
"50-54","2","112.5",0.0068358188046599,0.00391938539224033
"50-54","2","113",0.00172367072356743,0.00172177150496212
"50-54","2","113.5",0.00655880223746858,0.00327337648304662
"50-54","2","114",0.0157317512572797,0.00563771673050283
"50-54","2","114.5",0.00167765861200533,0.00167405071033734
"50-54","2","115",0.0177954038731662,0.00566510621255113
"50-54","2","115.5",0.0106021839954992,0.00438567137977565
"50-54","2","116",0.0132402161492968,0.00498333825119655
"50-54","2","116.5",0.0135605071708628,0.00520067767404014
"50-54","2","117",0.00650987258388116,0.00374831947790505
"50-54","2","117.5",0.0190012674404219,0.00612235775247382
"50-54","2","118",0.00894652951699519,0.00409653609515113
"50-54","2","118.5",0.0056804794324488,0.00340908514113146
"50-54","2","119",0.0134267709054078,0.00568418378413543
"50-54","2","119.5",0.0105305534779085,0.00430541914642091
"50-54","2","120",0.0151173653518957,0.00500851612156883
"50-54","2","120.5",0.00934211259878611,0.0042631944916569
"50-54","2","121",0.012343079203683,0.00512988694601043
"50-54","2","121.5",0.0176167719718306,0.00528999413703705
"50-54","2","122",0.0117225176615314,0.0045055346490415
"50-54","2","122.5",0.016219370565855,0.00547480813730995
"50-54","2","123",0.0144347513214322,0.00516170749006744
"50-54","2","123.5",0.00629392725249682,0.00380191715559712
"50-54","2","124",0.00567271186767569,0.00332414014170111
"50-54","2","124.5",0.00953106966581622,0.00487997497654558
"50-54","2","125",0.00197372347686429,0.00197930290570726
"50-54","2","125.5",0.00658839151730211,0.00327433645277925
"50-54","2","126",0.00321655372503937,0.00226968323843901
"50-54","2","126.5",0.00372150336296761,0.00262221371992363
"50-54","2","127",0.0117430505428541,0.0054356218019917
"50-54","2","127.5",0.0128062427195826,0.0052062840905424
"50-54","2","128",0.0151271709962231,0.0055205839443208
"50-54","2","128.5",0.00806660673957312,0.00420229044963422
"50-54","2","129",0.00873517622809168,0.00509864148124048
"50-54","2","129.5",0.00180543656276937,0.00179453637755744
"50-54","2","130",0.00761490828835102,0.0038494988917206
"50-54","2","130.5",0.0019828323432383,0.00198480851717916
"50-54","2","131",0.0120665594152492,0.0053974661078537
"50-54","2","131.5",0.00520213865136996,0.00304000818859585
"50-54","2","132",0.00896962061944379,0.00447226687491572
"50-54","2","132.5",0.00877563303431033,0.0039900245742748
"50-54","2","133",0.0180350946730828,0.00652939584965174
"50-54","2","133.5",0.0123284912749561,0.00512595160179085
"50-54","2","134",0.00356297860951674,0.00251391544074512
"50-54","2","134.5",0.0029688603359056,0.0021246302531669
"50-54","2","135",0.00401137664173208,0.00284488332395878
"50-54","2","135.5",0.00348392979662085,0.00252038403781927
"50-54","2","136",0.0133247459293338,0.00516348490394987
"50-54","2","136.5",0.00946249085169207,0.00427984535853835
"50-54","2","137",0.00396429770853036,0.00279926930012768
"50-54","2","137.5",0.00398462817853815,0.00283264531290806
"50-54","2","138",0.00308794534531091,0.00220234305231185
"50-54","2","138.5",0.00276767274791596,0.00276352492341357
"50-54","2","139",0.00288180952102247,0.00287716121033156
"50-54","2","139.5",0.0048091969827877,0.00339356117340806
"50-54","2","141",0.00704574999849176,0.00352674683386438
"50-54","2","141.5",0.00340151375516061,0.00244970560380445
"50-54","2","142",0.0042835459920203,0.00307069680164121
"50-54","2","142.5",0.00410685161939192,0.00301000434650709
"50-54","2","143",0.00184500993946057,0.00184713495793215
"50-54","2","143.5",0.00164780922835492,0.00165317318958983
"50-54","2","144",0.00424110242181251,0.00307609511297645
"50-54","2","144.5",0.00253220985203752,0.00253085308451534
"50-54","2","145",0.00880762781936381,0.00399399825739625
"50-54","2","145.5",0.00320662135654045,0.0022731257994994
"50-54","2","146",0.00333520899750192,0.00234571311718656
"50-54","2","146.5",0.00206108046206717,0.00206427307575429
"50-54","2","147",0.00415127101480704,0.00297798740561611
"50-54","2","148.5",0.00175295671372569,0.00175103969429847
"50-54","2","149",0.00700127831288356,0.00357531382472029
"50-54","2","149.5",0.00178480852079163,0.00177794945460817
"50-54","2","151",0.0025186023559386,0.0025178703542714
"50-54","2","151.5",0.00178566028321859,0.00178190961087535
"50-54","2","152",0.00285841710495925,0.00203766928057274
"50-54","2","152.5",0.00255879796684701,0.00255127105825194
"50-54","2","153.5",0.001780988830564,0.00177995123601129
"50-54","2","154",0.00249866090577042,0.00249117366564922
"50-54","2","155",0.00198327054241237,0.00197783601715961
"50-54","2","155.5",0.00190995223611007,0.00190589206732204
"50-54","2","156",0.00151806825221674,0.00151769181388815
"50-54","2","157",0.00394286410299327,0.00278434033326408
"50-54","2","158",0.00174224281347779,0.00174711825705348
"50-54","2","159",0.00244819931843495,0.0024497041556475
"50-54","2","160",0.0016737992291997,0.0016702326995483
"50-54","2","161",0.00183356282417246,0.0018325294380922
"50-54","2","162",0.00191451804573969,0.00191549628759389
"50-54","2","162.5",0.00243169660670586,0.00243250716872029
"50-54","2","168",0.00389138955597854,0.00388117579840932
"50-54","2","168.5",0.00143381500880875,0.00143350742658585
"50-54","2","169",0.00223606288634909,0.00223390194892451
"50-54","2","172",0.00148171248145146,0.00147912240942457
"50-54","2","174",0.00160281463769992,0.00159759665255538
"50-54","2","175.5",0.00123376561270383,0.00123611020197408
"50-54","2","176.5",0.00504511423788768,0.00290097915914834
"50-54","2","178",0.00264474569221163,0.00264110767333488
"55-59","1","99.5",0.00250493229941568,0.00250241516959989
"55-59","1","100",0.00311463144671106,0.00311486201753405
"55-59","1","101",0.00288989823682235,0.00287847066875792
"55-59","1","102",0.0028019092506001,0.00279826063430381
"55-59","1","104.5",0.00143691380736299,0.00144030833875803
"55-59","1","106.5",0.00318163545610088,0.00317628240837583
