"agegroup","sex","bmival","Pe","se"
"55-59","1","23.8",0.0107096780239156,0.00545222626827522
"55-59","1","23.9",0.00493254055241195,0.00354105574122245
"55-59","1","24",0.00544242834312285,0.00381736114242987
"55-59","1","24.1",0.00176764502641756,0.00176369496153525
"55-59","1","24.2",0.008015281178077,0.0040029299451056
"55-59","1","24.3",0.00670687433473511,0.00398045799596314
"55-59","1","24.4",0.00548471031231032,0.00396674044241677
"55-59","1","24.5",0.00426648053929558,0.00306132268785838
"55-59","1","24.6",0.0086396395500088,0.00507473637387197
"55-59","1","24.8",0.0110746160365072,0.00503859008966197
"55-59","1","24.9",0.0136748215711886,0.00626883947565672
"55-59","1","25",0.00411049170447602,0.00291115861291906
"55-59","1","25.1",0.0055004491536407,0.00395118738627
"55-59","1","25.2",0.0151227799617938,0.0063800074105987
"55-59","1","25.3",0.00750920831748568,0.00439569783788119
"55-59","1","25.4",0.00731937490024209,0.00367922593247413
"55-59","1","25.5",0.012127237959706,0.0049465650906835
"55-59","1","25.6",0.0127772334776839,0.00585822351318337
"55-59","1","25.7",0.00201792606407634,0.00201688180311413
"55-59","1","25.8",0.0181068921573069,0.00695769130347004
"55-59","1","25.9",0.00695625368361559,0.00532247858002526
"55-59","1","26.1",0.00334167952311701,0.00332534279368027
"55-59","1","26.2",0.00449973308498026,0.00319411953525361
"55-59","1","26.3",0.00825581459118223,0.00486151392889885
"55-59","1","26.4",0.00519375188840967,0.00376662906491277
"55-59","1","26.5",0.00835762391428675,0.00419041917018808
"55-59","1","26.6",0.00932850731619951,0.00473102594007191
"55-59","1","26.7",0.0107642711622696,0.00538229175659055
"55-59","1","26.8",0.0176181717063109,0.00732580372755265
"55-59","1","26.9",0.00796483008281879,0.00398925675202602
"55-59","1","27",0.00526265191858356,0.00380953866910206
"55-59","1","27.1",0.0260346828519586,0.00855449978662599
"55-59","1","27.2",0.00936525996673413,0.00537124445940412
"55-59","1","27.3",0.00971796688036341,0.00553364957965815
"55-59","1","27.4",0.00564516928536952,0.00323255109257741
"55-59","1","27.5",0.0197848121970436,0.00758513733316271
"55-59","1","27.6",0.0134462424213116,0.00713638110741533
"55-59","1","27.7",0.0109811545836243,0.00586304766660649
"55-59","1","27.8",0.0149718422791813,0.00722789479756768
"55-59","1","27.9",0.00482666805803378,0.00482640934231933
"55-59","1","28",0.0103769127202647,0.00464919034646447
"55-59","1","28.3",0.00850794754733135,0.00520525737062191
"55-59","1","28.4",0.0047380666262781,0.00353021078201656
"55-59","1","28.5",0.0113273740901685,0.00515859168813369
"55-59","1","28.6",0.0116603525139801,0.00531605881302968
"55-59","1","28.7",0.00212287637826349,0.00212155488272545
"55-59","1","28.8",0.00709345565317456,0.0052695093291245
"55-59","1","28.9",0.00649810608871892,0.00375775088682508
"55-59","1","29",0.00417346884569478,0.00293483151623526
"55-59","1","29.1",0.00704781213938933,0.00496626010600735
"55-59","1","29.2",0.00767019747603509,0.00450759626341955
"55-59","1","29.3",0.00967409895489777,0.00502505353650289
"55-59","1","29.4",0.00816200513586739,0.00475165429208496
"55-59","1","29.6",0.00607917565061355,0.00353840631399147
"55-59","1","29.7",0.00888693416786588,0.00517420162044562
"55-59","1","29.8",0.0086545066185385,0.00534843583113927
"55-59","1","29.9",0.00841420750208092,0.00419467168357022
"55-59","1","30",0.00357148290580321,0.00356509436071706
"55-59","1","30.1",0.00403206537411237,0.00402184525780742
"55-59","1","30.2",0.0105683525211542,0.00537924991051981
"55-59","1","30.3",0.00247943216705128,0.00247494412603044
"55-59","1","30.4",0.0127190724563284,0.00601194178619868
"55-59","1","30.5",0.00566964180382059,0.00408169487365023
"55-59","1","30.6",0.00949051528230235,0.00474942785247572
"55-59","1","30.7",0.00713695837440283,0.00505200853209659
"55-59","1","30.8",0.0063473854199291,0.00368704164917549
"55-59","1","31",0.00215730732814448,0.00215589007357038
"55-59","1","31.1",0.00439968084535996,0.00309777941225457
"55-59","1","31.2",0.0020079566838093,0.00200305741185085
"55-59","1","31.3",0.00289081647646441,0.00288679472506602
"55-59","1","31.4",0.00204236304517723,0.00204543733471437
"55-59","1","31.5",0.00624603314332044,0.00359149751670551
"55-59","1","31.6",0.00810706098204673,0.00506078470415693
"55-59","1","31.7",0.00876253810675678,0.00401118750399115
"55-59","1","31.8",0.00635075056814378,0.0063338895967669
"55-59","1","32",0.00400196301154608,0.00282073735681444
"55-59","1","32.1",0.0050470465424367,0.00358791570416365
"55-59","1","32.2",0.00665817682136366,0.00662374753183903
"55-59","1","32.3",0.00188183021391147,0.00187508384512958
"55-59","1","32.5",0.00871671009410661,0.00508283602459282
"55-59","1","32.6",0.00556524740396211,0.00402379893833736
"55-59","1","32.7",0.00358965175471185,0.00358214482124515
"55-59","1","32.8",0.00259780287299944,0.00258944475831834
"55-59","1","32.9",0.00205081464010289,0.00205591175055286
"55-59","1","33",0.0020064191574889,0.00201894213218978
"55-59","1","33.1",0.00322004737352193,0.00320226058835012
"55-59","1","33.2",0.00252055559485261,0.00253083610571396
"55-59","1","33.3",0.00431214910241492,0.00303447181956796
"55-59","1","33.4",0.00859084788312399,0.00431410823219271
"55-59","1","33.7",0.00201278944648379,0.00202349033061917
"55-59","1","33.8",0.00189308546462407,0.00189603374118675
"55-59","1","33.9",0.00807305045737254,0.00470201156102392
"55-59","1","34",0.00212629850619578,0.00212038280787325
"55-59","1","34.1",0.00519966298042675,0.00369116613400629
"55-59","1","34.4",0.00192573948864548,0.00192492054456577
"55-59","1","34.5",0.00354478712376911,0.00353753337964932
"55-59","1","34.7",0.0025435973792659,0.00254094294686492
"55-59","1","34.8",0.00659391946304563,0.00468475209134661
"55-59","1","35",0.00503529313282562,0.00359164026048615
"55-59","1","35.1",0.00199132000331086,0.00199034251868376
"55-59","1","35.5",0.00356268939077142,0.00356249093470844
"55-59","1","35.6",0.00205272575231375,0.00206076703935011
"55-59","1","35.7",0.00234346983947919,0.00234642623395958
"55-59","1","35.9",0.00271082287091287,0.00271040106086923
"55-59","1","36",0.00208716159470753,0.00208683682773998
"55-59","1","36.1",0.00841337376645648,0.00493129968972286
"55-59","1","36.4",0.00340558225693607,0.00339300447185614
"55-59","1","36.6",0.00417874036072636,0.00295739987383513
"55-59","1","36.8",0.00296152590408174,0.00296928417828019
"55-59","1","38.2",0.00260994596373452,0.0026070489387839
"55-59","1","38.3",0.00280226324649403,0.00279137154481568
"55-59","1","38.4",0.00303571621287196,0.00304884977502021
"55-59","1","38.5",0.0020908479369319,0.00208528693777492
"55-59","1","39.4",0.00230151292650998,0.00230297615147147
"55-59","1","40.4",0.00292221309385452,0.00291805578609455
"55-59","1","41",0.00204696823955886,0.00204584946944243
"55-59","1","41.2",0.00184265170752751,0.00183818819305461
"55-59","1","41.4",0.00196126328023844,0.00196605483425294
"55-59","1","41.9",0.00208944801903221,0.0020933146575746
"55-59","1","42.9",0.00358503515704473,0.00357755446344433
"55-59","1","43.7",0.00587085420923218,0.00586301390685342
"55-59","1","44.2",0.00216361426548565,0.00216158544023519
"55-59","1","50.1",0.0021190034278811,0.00211980429388601
"55-59","2","16.6",0.00208085092658015,0.00207012041680456
"55-59","2","16.9",0.00258577267273311,0.0025701443193077
"55-59","2","17.1",0.00186924643936919,0.00186817241225696
"55-59","2","17.3",0.00192830328179449,0.00193664342901648
"55-59","2","18.1",0.00173371461900001,0.00172895025385473
"55-59","2","18.4",0.00244873960574451,0.00244647416406313
"55-59","2","18.9",0.00658265939732153,0.00384677038803408
"55-59","2","19.4",0.00197304224644579,0.00197251588864561
"55-59","2","19.5",0.00227837123714269,0.0022757873637664
"55-59","2","19.6",0.00194866583663502,0.0019470989870531
"55-59","2","19.7",0.00548660030596415,0.00391942164821717
"55-59","2","19.8",0.00189896227248348,0.0019055995045805
"55-59","2","19.9",0.00568524151803055,0.00330606549407485
"55-59","2","20.1",0.00577557257716177,0.00427067330029525
"55-59","2","20.4",0.00181926247134902,0.00181803526305394
"55-59","2","20.6",0.00175345933502066,0.00174854845645652
"55-59","2","20.9",0.0111950393496675,0.00457653959007634
"55-59","2","21",0.00579042062794315,0.00335166265590205
"55-59","2","21.1",0.00171913528641671,0.00171506033606843
"55-59","2","21.2",0.00258071409999534,0.00258678719396558
"55-59","2","21.4",0.0077809463679742,0.00459862977569541
"55-59","2","21.6",0.00840969230556284,0.00309452879154466
"55-59","2","21.7",0.00358864068829809,0.00252441803203995
"55-59","2","21.9",0.00512751100057462,0.00297082074181626
"55-59","2","22",0.00779036282776747,0.00397435466183955
"55-59","2","22.2",0.0162625424718602,0.00615686704373813
"55-59","2","22.3",0.00751174698236938,0.00376013427105047
"55-59","2","22.4",0.00933208127968905,0.00478855309160301
"55-59","2","22.5",0.0101570068299635,0.00514565337000767
"55-59","2","22.6",0.00445767685440425,0.00314539305970857
"55-59","2","22.7",0.00601156584301963,0.00349661706570158
"55-59","2","22.8",0.00789548115289484,0.00394086341384051
"55-59","2","22.9",0.00264523336934608,0.00263588970882956
"55-59","2","23",0.0106936678764561,0.00364714322039992
"55-59","2","23.1",0.00180750025119648,0.00181174808881065
"55-59","2","23.2",0.00847256566428942,0.00427925650437956
"55-59","2","23.3",0.00372472681416085,0.00263106856666472
"55-59","2","23.4",0.00554179347134043,0.00319365170485709
"55-59","2","23.5",0.00442136006231665,0.00310862516999705
"55-59","2","23.6",0.0165396703775231,0.00637569344570035
"55-59","2","23.7",0.00837956670985984,0.00423153421427189
"55-59","2","23.8",0.00391281902223338,0.00276619644961341
"55-59","2","23.9",0.00856604155592828,0.00445336516644559
"55-59","2","24",0.00957299574526207,0.00481983800101341
"55-59","2","24.1",0.0137388841906656,0.00514960699511348
"55-59","2","24.2",0.0109577566896519,0.00496581191230102
"55-59","2","24.3",0.00748040384449917,0.00465705409049747
"55-59","2","24.4",0.00583277253803455,0.00349501836015964
"55-59","2","24.5",0.00956748222210335,0.00489296524662153
"55-59","2","24.6",0.00366110673902291,0.0025915973065883
"55-59","2","24.7",0.0145777324532213,0.005517082190541
"55-59","2","24.8",0.0115329746579122,0.00524435570583098
"55-59","2","24.9",0.00578066839005973,0.00338270586254649
"55-59","2","25",0.00852499052092585,0.00430268168091235
"55-59","2","25.1",0.0041111202973236,0.00290787995738361
"55-59","2","25.2",0.00778610962303702,0.00469352521481378
"55-59","2","25.3",0.0115247029187689,0.00528910243291077
"55-59","2","25.4",0.00988660242883097,0.00441665082317721
"55-59","2","25.5",0.00349147981752018,0.00246959778202435
"55-59","2","25.6",0.0135092718553903,0.0055740599008027
"55-59","2","25.7",0.00796183462876787,0.00455785272203659
"55-59","2","25.8",0.00359348281376907,0.00254502737382137
"55-59","2","25.9",0.0034015987098789,0.00241065019136863
"55-59","2","26",0.00460652886520528,0.00333642614786505
"55-59","2","26.1",0.00573562014494885,0.00334266438142193
"55-59","2","26.2",0.0066946141873281,0.0024995904297183
"55-59","2","26.3",0.00666621335538857,0.00332937191293043
"55-59","2","26.4",0.00573509119249283,0.00331008071527013
"55-59","2","26.5",0.00577021250648485,0.00334071396631996
"55-59","2","26.6",0.00758225789785268,0.00450024183352787
"55-59","2","26.7",0.00764228530646563,0.00380026039173866
"55-59","2","26.8",0.00215476972915154,0.0021528869194857
"55-59","2","27",0.00593711885913732,0.00343970554990302
"55-59","2","27.1",0.00508449316952632,0.00370043901415778
"55-59","2","27.2",0.00706463825942154,0.00426672971438541
"55-59","2","27.3",0.00658009599888508,0.0032907516147583
"55-59","2","27.4",0.0127374698433014,0.00581063288195511
"55-59","2","27.5",0.00899074841555718,0.00403868686192356
"55-59","2","27.7",0.00602526231346649,0.00353095630563391
"55-59","2","27.8",0.00529194666822207,0.00307635578192239
"55-59","2","27.9",0.0244804931120452,0.00800152201905479
"55-59","2","28",0.00608156430774335,0.00351578907925908
"55-59","2","28.1",0.0129449531727281,0.00591719147010374
"55-59","2","28.2",0.00622681940411537,0.00356172441374318
"55-59","2","28.3",0.00551493393657844,0.00317692547549318
"55-59","2","28.4",0.00685819470649024,0.00409553491640205
"55-59","2","28.5",0.00273841797913875,0.00273405085077199
"55-59","2","28.6",0.00180377019607916,0.00179487072083663
"55-59","2","28.7",0.00468874713474575,0.00331148458904719
"55-59","2","28.8",0.00173265845158162,0.001731639813175
"55-59","2","28.9",0.00338145796355417,0.00239043401851724
"55-59","2","29",0.00442388180920442,0.00310936740205574
"55-59","2","29.1",0.00728578122064157,0.00427805435212179
"55-59","2","29.2",0.011440221486261,0.00548826835427834
"55-59","2","29.3",0.0062915811507363,0.0036819012722679
"55-59","2","29.4",0.00547994908463065,0.00316307728088474
"55-59","2","29.5",0.00783865781693002,0.003930805583507
"55-59","2","29.6",0.00771847479711585,0.00391480927619334
"55-59","2","29.7",0.00597422300509246,0.0042584691382167
"55-59","2","29.8",0.00575112217419107,0.00331449911756025
"55-59","2","29.9",0.00505592716866114,0.00357467556288702
"55-59","2","30",0.00430030766060526,0.00308469493172647
"55-59","2","30.1",0.00441514534355001,0.00318678134961792
"55-59","2","30.2",0.00199043916459712,0.00198875551072051
"55-59","2","30.3",0.0034571082941171,0.00246199784777262
"55-59","2","30.4",0.00500235648201741,0.00499835281040665
"55-59","2","30.5",0.016422247584413,0.00574605590807056
"55-59","2","30.7",0.00435309121045445,0.00308323537312791
"55-59","2","30.9",0.00438002238095647,0.00317134642209348
"55-59","2","31",0.00554554478996479,0.00395026317375779
"55-59","2","31.1",0.00996814394681894,0.00524393651303787
"55-59","2","31.2",0.00541545444773906,0.00313924628750505
"55-59","2","31.3",0.00177917938271129,0.00177093166977171
"55-59","2","31.4",0.00567831563037832,0.00327211026397661
"55-59","2","31.6",0.00643373829521622,0.00369022097144426
"55-59","2","31.7",0.00371549406267958,0.00262927936308399
"55-59","2","31.8",0.00287321003062454,0.00288074877226689
"55-59","2","31.9",0.00193080443804061,0.00193631257509217
"55-59","2","32",0.00459267573317736,0.00331318088356039
"55-59","2","32.2",0.00354421389959887,0.0025084017534409
"55-59","2","32.4",0.00436819107686391,0.00318162911124755
"55-59","2","32.6",0.00190798828403713,0.00191024294818712
"55-59","2","32.7",0.00380713431483635,0.00268106593605222
"55-59","2","32.8",0.00619026205815614,0.00483124458095474
"55-59","2","32.9",0.00341224671414521,0.00244285778637532
"55-59","2","33",0.00646442284786074,0.00381422591766548
"55-59","2","33.2",0.00392128132795113,0.00277557233107848
"55-59","2","33.3",0.00557729159210774,0.00324617220608469
"55-59","2","33.4",0.00472854264150479,0.00347286412890103
"55-59","2","33.5",0.00397925828206825,0.00281748359303077
"55-59","2","33.6",0.00413864299153396,0.00296900537064154
"55-59","2","34",0.00496658444620325,0.00358569538532795
"55-59","2","34.4",0.00268915244454109,0.00267500643486298
"55-59","2","34.5",0.00340512642912663,0.00241232003948805
"55-59","2","34.6",0.00198305716122693,0.00198932019231842
"55-59","2","34.8",0.00192471181615977,0.00191812844909078
"55-59","2","34.9",0.00532061314906446,0.00395218002272272
"55-59","2","35.2",0.00173468947585726,0.00172664800405559
"55-59","2","35.3",0.00605140336168787,0.00447398451466673
"55-59","2","35.4",0.00453285786265843,0.00319066013101814
"55-59","2","35.5",0.00201833948453789,0.00201765839391498
"55-59","2","35.7",0.0020245170352597,0.00201470239658655
"55-59","2","35.8",0.00772688621280548,0.00563263262738276
"55-59","2","35.9",0.00246887908887725,0.00245669808689817
"55-59","2","36",0.00503827243980993,0.0035591364747077
"55-59","2","36.2",0.0037656919847738,0.00267256892489537
"55-59","2","36.4",0.00173296874656492,0.00173487795973022
"55-59","2","36.5",0.00344823420169933,0.00244005178432164
"55-59","2","36.8",0.00197570869277253,0.00197406662651292
"55-59","2","37",0.00205861342328582,0.00205673163475711
"55-59","2","37.5",0.00175704497283701,0.0017559691235314
"55-59","2","37.9",0.0016082808794652,0.00160753550252458
"55-59","2","38",0.00358885303661298,0.00253416149394648
"55-59","2","38.4",0.00232884351926809,0.0023297413419646
"55-59","2","38.5",0.00258926813542262,0.00258088856271628
"55-59","2","38.6",0.00253240380556057,0.00252888771145268
"55-59","2","38.8",0.00181797287718684,0.00181674888483332
"55-59","2","39.2",0.00164751907824036,0.001646690838963
"55-59","2","39.3",0.00219377905410526,0.00219147689508793
"55-59","2","39.9",0.00174417854994005,0.0017431330337669
"55-59","2","40.3",0.00263480783428371,0.00262579562425638
"55-59","2","40.9",0.00225599646236324,0.00224553837623933
